liga,temporada,equipo,id,nombre,pais,posicion,dorsal,Time Played,min_90,muestra_fiable,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Assists (Intentional),Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Clearances Off the Line,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Overruns,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Starts,Substitute Off,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Launches,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Times Tackled,Total Big Chances Created,Total Big Chances Saved,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ),Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Winning Goal,Penalties Conceded,Shots On Target ( inc goals ),Through balls,Corners Taken (incl short corners),Goals,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Hit Woodwork,Left Foot Goals,Own Goal Scored,Right Foot Goals,Successful Corners into Box,Total Big Chances Missed,Total Big Chances Scored,Unsuccessful Corners into Box,Unsuccessful lay-offs,Home Goals,Away Goals,Headed Goals,Penalties Taken,Penalty Goals,Red Cards - 2nd Yellow,Total Red Cards,Foul Won Penalty,Second Goal Assists,Attempts from Set Pieces,GK Successful Distribution,Goal Kicks,Last Player Tackle,Straight Red Cards,Catches,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Penalties Saved,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves from Penalty,Saves made - caught,Saves made - parried,Penalties Off Target,Crosses not Claimed,Direct Setpiece Goals,Set Pieces Goals,Other Goals,Aerial Duels p90,Aerial Duels lost p90,Aerial Duels won p90,Assists (Intentional) p90,Backward Passes p90,Blocked Shots p90,Blocks p90,Carries p90,Clearances Off the Line p90,Corners Won p90,Duels p90,Duels lost p90,Duels won p90,Final Third Touches p90,Forward Passes p90,Foul Attempted Tackle p90,Goal Assists p90,Goals Conceded p90,Goals Conceded Inside Box p90,Goals Conceded Outside Box p90,Ground Duels p90,Ground Duels lost p90,Ground Duels won p90,Handballs conceded p90,Interceptions p90,Key Passes (Attempt Assists) p90,Leftside Passes p90,Offsides p90,Open Play Passes p90,Overruns p90,Penalty Goals Conceded p90,Progressive Carries p90,PutThrough/Blocked Distribution p90,PutThrough/Blocked Distribution Won p90,Recoveries p90,Rightside Passes p90,Shots Created p90,Shots Off Target (inc woodwork) p90,Successful Crosses & Corners p90,Successful Crosses open play p90,Successful Dribbles p90,Successful Launches p90,Successful Lay-offs p90,Successful Long Passes p90,Successful Open Play Passes p90,Successful Passes Opposition Half p90,Successful Passes Own Half p90,Successful Short Passes p90,Tackles Lost p90,Tackles Won p90,Throw Ins to Opposition Player p90,Throw Ins to Own Player p90,Times Tackled p90,Total Big Chances Created p90,Total Big Chances Saved p90,Total Clearances p90,Total Fouls Conceded p90,Total Fouls Won p90,Total Losses Of Possession p90,Total Passes p90,Total Shots p90,Total Successful Passes ( Excl Crosses & Corners ) p90,Total Tackles p90,Total Touches In Opposition Box p90,Total Unsuccessful Passes ( Excl Crosses & Corners ) p90,Touches p90,Unsuccessful Crosses & Corners p90,Unsuccessful Crosses open play p90,Unsuccessful Dribbles p90,Unsuccessful Launches p90,Unsuccessful Long Passes p90,Unsuccessful Passes Opposition Half p90,Unsuccessful Passes Own Half p90,Unsuccessful Short Passes p90,Yellow Cards p90,Winning Goal p90,Penalties Conceded p90,Shots On Target ( inc goals ) p90,Through balls p90,Corners Taken (incl short corners) p90,Goals p90,Goals Openplay p90,Goals from Inside Box p90,Goals from Outside Box p90,Hit Woodwork p90,Left Foot Goals p90,Own Goal Scored p90,Right Foot Goals p90,Successful Corners into Box p90,Total Big Chances Missed p90,Total Big Chances Scored p90,Unsuccessful Corners into Box p90,Unsuccessful lay-offs p90,Home Goals p90,Away Goals p90,Headed Goals p90,Penalties Taken p90,Penalty Goals p90,Red Cards - 2nd Yellow p90,Total Red Cards p90,Foul Won Penalty p90,Second Goal Assists p90,Attempts from Set Pieces p90,GK Successful Distribution p90,Goal Kicks p90,Last Player Tackle p90,Straight Red Cards p90,Catches p90,Drops p90,GK Unsuccessful Distribution p90,Goalkeeper Smother p90,Penalties Faced p90,Penalties Saved p90,Punches p90,Saves Made p90,Saves Made from Inside Box p90,Saves Made from Outside Box p90,Saves from Penalty p90,Saves made - caught p90,Saves made - parried p90,Penalties Off Target p90,Crosses not Claimed p90,Direct Setpiece Goals p90,Set Pieces Goals p90,Other Goals p90,Pass Accuracy %,Duel Win %,Aerial Win %,Ground Duel Win %,Tackle Win %,Shots on Target %,Dribble Success %,Save Ratio %
Spain_Primera_Division,2025-2026,Club Atlético de Madrid,4ea0sjczqa5ah1w720zlakkfe,T. Almada,Argentina,Midfielder,11,1000.0,11.11,True,13.0,9.0,4.0,21.0,1.0,116.0,3.0,2.0,185.0,0.0,0.0,11.0,118.0,60.0,58.0,298.0,137.0,5.0,21.0,1.0,13.0,10.0,3.0,105.0,51.0,54.0,0.0,6.0,18.0,96.0,2.0,534.0,0.0,1.0,79.0,24.0,9.0,59.0,199.0,19.0,4.0,12.0,10.0,9.0,3.0,2.0,17.0,0.0,20.0,21.0,462.0,311.0,165.0,452.0,8.0,15.0,0.0,5.0,29.0,3.0,0.0,6.0,7.0,14.0,154.0,548.0,14.0,473.0,23.0,36.0,75.0,758.0,23.0,17.0,15.0,1.0,12.0,80.0,18.0,63.0,1.0,1.0,0.0,10.0,6.0,9.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,2.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.81,0.36,0.09,10.44,0.27,0.18,16.65,0.0,0.99,10.62,5.4,5.22,26.82,12.33,0.45,0.09,1.17,0.9,0.27,9.45,4.59,4.86,0.0,0.54,1.62,8.64,0.18,48.06,0.0,0.09,7.11,2.16,0.81,5.31,17.91,1.71,0.36,0.27,0.18,1.53,0.0,1.8,1.89,41.58,27.99,14.85,40.68,0.72,1.35,0.0,0.45,2.61,0.27,0.0,0.54,0.63,1.26,13.86,49.32,1.26,42.57,2.07,3.24,6.75,68.22,2.07,1.53,1.35,0.09,1.08,7.2,1.62,5.67,0.09,0.09,0.0,0.9,0.54,0.81,0.27,0.18,0.27,0.0,0.0,0.09,0.0,0.18,0.09,0.45,0.18,0.45,0.09,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.3,49.2,30.8,51.4,65.2,71.4,53.1,0.0
Spain_Primera_Division,2025-2026,Club Atlético de Madrid,9ikkuxd19avliz1khcrm82gyy,J. Alvarez,Argentina,Forward,19,1902.0,21.13,True,24.0,19.0,5.0,29.0,1.0,195.0,10.0,0.0,266.0,1.0,0.0,23.0,175.0,105.0,70.0,601.0,123.0,3.0,29.0,4.0,20.0,15.0,5.0,151.0,86.0,65.0,2.0,3.0,43.0,189.0,2.0,644.0,1.0,2.0,129.0,34.0,17.0,51.0,182.0,47.0,18.0,22.0,16.0,7.0,27.0,7.0,26.0,0.0,54.0,25.0,531.0,439.0,163.0,550.0,8.0,13.0,0.0,4.0,59.0,10.0,0.0,5.0,14.0,18.0,288.0,689.0,44.0,575.0,21.0,91.0,114.0,1078.0,58.0,15.0,26.0,1.0,9.0,152.0,20.0,105.0,2.0,4.0,0.0,26.0,10.0,78.0,8.0,4.0,5.0,3.0,3.0,3.0,0.0,5.0,19.0,8.0,5.0,41.0,6.0,6.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.14,0.9,0.24,0.05,9.23,0.47,0.0,12.59,0.0,1.09,8.28,4.97,3.31,28.44,5.82,0.14,0.19,0.95,0.71,0.24,7.15,4.07,3.08,0.09,0.14,2.03,8.94,0.09,30.47,0.05,0.09,6.1,1.61,0.8,2.41,8.61,2.22,0.85,1.28,0.33,1.23,0.0,2.56,1.18,25.13,20.77,7.71,26.03,0.38,0.62,0.0,0.19,2.79,0.47,0.0,0.24,0.66,0.85,13.63,32.6,2.08,27.21,0.99,4.31,5.39,51.01,2.74,0.71,1.23,0.05,0.43,7.19,0.95,4.97,0.09,0.19,0.0,1.23,0.47,3.69,0.38,0.19,0.24,0.14,0.14,0.14,0.0,0.24,0.9,0.38,0.24,1.94,0.28,0.28,0.09,0.0,0.14,0.09,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,83.5,40.0,20.8,43.0,61.9,59.1,50.0,0.0
Spain_Primera_Division,2025-2026,Club Atlético de Madrid,5zoz3mjooujpv0wdcphyrztd6,Álex Baena,Spain,Midfielder,10,1139.0,12.66,True,24.0,17.0,7.0,21.0,2.0,121.0,5.0,3.0,215.0,2.0,0.0,15.0,132.0,77.0,55.0,379.0,143.0,13.0,21.0,2.0,8.0,7.0,1.0,108.0,60.0,48.0,1.0,9.0,33.0,78.0,8.0,502.0,3.0,0.0,106.0,35.0,9.0,47.0,181.0,35.0,11.0,15.0,13.0,6.0,27.0,13.0,12.0,1.0,21.0,19.0,405.0,299.0,154.0,407.0,6.0,8.0,0.0,3.0,32.0,9.0,0.0,7.0,22.0,22.0,222.0,523.0,17.0,426.0,14.0,38.0,97.0,808.0,66.0,33.0,19.0,2.0,11.0,138.0,25.0,86.0,3.0,0.0,0.0,6.0,4.0,51.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,11.0,1.0,1.0,31.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.34,0.55,0.16,9.56,0.4,0.24,16.99,0.0,1.19,10.43,6.08,4.35,29.95,11.3,1.03,0.16,0.63,0.55,0.08,8.53,4.74,3.79,0.08,0.71,2.61,6.16,0.63,39.67,0.24,0.0,8.38,2.77,0.71,3.71,14.3,2.77,0.87,2.13,1.03,0.95,0.08,1.66,1.5,32.0,23.63,12.17,32.16,0.47,0.63,0.0,0.24,2.53,0.71,0.0,0.55,1.74,1.74,17.54,41.33,1.34,33.66,1.11,3.0,7.66,63.85,5.22,2.61,1.5,0.16,0.87,10.9,1.98,6.8,0.24,0.0,0.0,0.47,0.32,4.03,0.16,0.16,0.16,0.0,0.08,0.0,0.0,0.16,0.87,0.08,0.08,2.45,0.32,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.5,41.7,29.2,44.4,57.1,35.3,38.7,0.0
Spain_Primera_Division,2025-2026,Club Atlético de Madrid,9e7ybe0nsu3byq2tteey3zuy2,Pablo Barrios,Spain,Midfielder,8,1580.0,17.56,True,30.0,14.0,16.0,21.0,1.0,171.0,9.0,2.0,300.0,6.0,0.0,11.0,177.0,79.0,98.0,388.0,242.0,5.0,21.0,1.0,14.0,12.0,2.0,147.0,65.0,82.0,0.0,23.0,19.0,341.0,0.0,972.0,0.0,1.0,136.0,29.0,15.0,108.0,237.0,19.0,6.0,19.0,6.0,2.0,9.0,9.0,32.0,0.0,8.0,43.0,865.0,572.0,319.0,839.0,14.0,15.0,0.0,6.0,41.0,3.0,0.0,12.0,12.0,21.0,209.0,991.0,12.0,882.0,29.0,39.0,109.0,1302.0,19.0,19.0,20.0,3.0,24.0,94.0,34.0,85.0,0.0,1.0,1.0,6.0,7.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,0.8,0.91,0.06,9.74,0.51,0.11,17.09,0.0,0.63,10.08,4.5,5.58,22.1,13.78,0.28,0.06,0.8,0.68,0.11,8.37,3.7,4.67,0.0,1.31,1.08,19.42,0.0,55.37,0.0,0.06,7.75,1.65,0.85,6.15,13.5,1.08,0.34,0.51,0.51,1.82,0.0,0.46,2.45,49.27,32.58,18.17,47.79,0.8,0.85,0.0,0.34,2.34,0.17,0.0,0.68,0.68,1.2,11.91,56.45,0.68,50.24,1.65,2.22,6.21,74.16,1.08,1.08,1.14,0.17,1.37,5.35,1.94,4.84,0.0,0.06,0.06,0.34,0.4,0.0,0.06,0.06,0.06,0.0,0.06,0.06,0.0,0.0,0.0,0.06,0.06,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,55.4,53.3,55.8,51.7,50.0,61.5,0.0
Spain_Primera_Division,2025-2026,Club Atlético de Madrid,6dswrjvnakdr8gwun530inwgk,Rayane Belaid,Spain,Forward,29,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain_Primera_Division,2025-2026,Club Atlético de Madrid,6m5v97if055boykubm2hq8es,Javier Boñar,Spain,Defender,32,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain_Primera_Division,2025-2026,Club Atlético de Madrid,3ub05nnpt9o7s387z6oj8vf56,J. Cardoso,USA,Midfielder,5,770.0,8.56,True,26.0,14.0,12.0,13.0,0.0,65.0,1.0,4.0,118.0,1.0,0.0,0.0,118.0,59.0,59.0,89.0,111.0,17.0,13.0,0.0,9.0,7.0,2.0,92.0,45.0,47.0,0.0,12.0,3.0,147.0,0.0,457.0,0.0,2.0,72.0,16.0,10.0,37.0,137.0,3.0,1.0,11.0,9.0,2.0,1.0,1.0,4.0,1.0,7.0,25.0,404.0,211.0,197.0,382.0,14.0,18.0,0.0,2.0,15.0,1.0,0.0,17.0,20.0,11.0,83.0,460.0,1.0,407.0,32.0,5.0,53.0,603.0,1.0,1.0,4.0,0.0,9.0,35.0,19.0,44.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,1.64,1.4,0.0,7.6,0.12,0.47,13.79,0.0,0.0,13.79,6.9,6.9,10.4,12.97,1.99,0.0,1.05,0.82,0.23,10.75,5.26,5.49,0.0,1.4,0.35,17.18,0.0,53.42,0.0,0.23,8.42,1.87,1.17,4.32,16.01,0.35,0.12,0.12,0.12,0.47,0.12,0.82,2.92,47.22,24.66,23.03,44.65,1.64,2.1,0.0,0.23,1.75,0.12,0.0,1.99,2.34,1.29,9.7,53.77,0.12,47.57,3.74,0.58,6.19,70.48,0.12,0.12,0.47,0.0,1.05,4.09,2.22,5.14,0.58,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,50.0,46.2,51.1,56.2,0.0,50.0,0.0
